name,slug,city,state,region,control,schoolType,websiteUrl,admissionsUrl,academicsUrl,majorsUrl,applicationUrl,financialAidUrl,tuitionInState,tuitionOutOfState,tuitionInternational,tuitionYear,enrollmentTotal,enrollmentUndergrad,acceptanceRate,graduationRate,dataSourceUrl,verificationStatus,baseballNickname,baseballWebsiteUrl,rosterUrl,scheduleUrl,campsUrl,questionnaireUrl,generalContactUrl,generalContactEmail,division,conference,logoUrl,currentRosterSize,averageGpa,scholarshipNotes,scholarshipInfoUrl,transferHeavy,jucoFriendly,baseballDataSourceUrl,baseballVerificationStatus
Eastern Connecticut State University,eastern-connecticut-state-university,,CT,,PUBLIC,FOUR_YEAR,https://www.easternct.edu,,,,,,13928,17428,17428,2026,3418,3418,0.8298,0.5752,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://gowarriorathletics.com,,,,,,,NCAA_D3,Little East Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Eastern Mennonite University,eastern-mennonite-university,,VA,,PRIVATE,FOUR_YEAR,https://www.emu.edu,,,,,,43920,43920,43920,2026,754,754,1,0.67,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.emuroyals.com,https://www.emuroyals.com/sports/baseball/roster,,,,,,NCAA_D3,Old Dominion Athletic Conf.,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Eastern University,eastern-university,,PA,,PRIVATE,FOUR_YEAR,https://www.eastern.edu,,,,,,38400,38400,38400,2026,2404,2404,0.9077,0.54,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.goeasterneagles.com,,,,,,,NCAA_D3,Middle Atlantic Conferences,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Edgewood University,edgewood-university,,WI,,PRIVATE,FOUR_YEAR,https://www.edgewood.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.EdgewoodEagles.com,,,,,,,NCAA_D3,Northern Athletics Collegiate Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Elizabethtown College,elizabethtown-college,,PA,,PRIVATE,FOUR_YEAR,https://www.etown.edu,,,,,,37950,37950,37950,2026,1868,1868,0.7787,0.7617,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.etownbluejays.com,,,,,,,NCAA_D3,Landmark Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Elmhurst University,elmhurst-university,,IL,,PRIVATE,FOUR_YEAR,https://public.elmhurst.edu/,,,,,,42955,42955,42955,2026,3006,3006,0.7364,0.7,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://elmhurstbluejays.com/,,,,,,,NCAA_D3,College Conference of Illinois & Wisconsin,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Elmira College,elmira-college,,NY,,PRIVATE,FOUR_YEAR,https://www.elmira.edu,,,,,,38976,38976,38976,2026,708,708,0.7696,0.6471,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://athletics.elmira.edu,,,,,,,NCAA_D3,Empire 8,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Elms College,elms-college,,MA,,PRIVATE,FOUR_YEAR,https://www.elms.edu,,,,,,43325,43325,43325,2026,949,949,0.8526,0.6809,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://ecblazers.com,,,,,,,NCAA_D3,Great Northeast Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Emmanuel College (Massachusetts),emmanuel-college-massachusetts,,MA,,PRIVATE,FOUR_YEAR,https://www.emmanuel.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.goecsaints.com,,,,,,,NCAA_D3,Great Northeast Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Emory University,emory-university,,GA,,PRIVATE,FOUR_YEAR,https://www.emory.edu,,,,,,64280,64280,64280,2026,7298,7298,0.1065,0.9109,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.emoryathletics.com,,,,,,,NCAA_D3,University Athletic Association,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Endicott College,endicott-college,,MA,,PRIVATE,FOUR_YEAR,https://www.endicott.edu,,,,,,40650,40650,40650,2026,3125,3125,0.7121,0.7556,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.ecgulls.com,,,,,,,NCAA_D3,Conference of New England,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Eureka College,eureka-college,,IL,,PRIVATE,FOUR_YEAR,https://www.eureka.edu,,,,,,29096,29096,29096,2026,522,522,0.8499,0.4161,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.eurekareddevils.com,,,,,,,NCAA_D3,St. Louis Intercollegiate Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
"Fairleigh Dickinson University, Florham",fairleigh-dickinson-university-florham,,NJ,,PRIVATE,FOUR_YEAR,https://www.fdu.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.fdudevils.com,,,,,,,NCAA_D3,Middle Atlantic Conferences,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Farmingdale State College,farmingdale-state-college,,NY,,PUBLIC,FOUR_YEAR,https://www.farmingdale.edu,,,,,,8626,18536,18536,2026,9552,9552,0.6329,0.5278,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.farmingdalesports.com,,,,,,,NCAA_D3,Skyline Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Ferrum College,ferrum-college,,VA,,PRIVATE,FOUR_YEAR,https://www.ferrum.edu,,,,,,28520,28520,28520,2026,699,699,0.8898,0.319,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.ferrumpanthers.com,,,,,,,NCAA_D3,Conference Carolinas,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Fitchburg State University,fitchburg-state-university,,MA,,PUBLIC,FOUR_YEAR,https://www.fitchburgstate.edu,,,,,,11346,17426,17426,2026,2752,2752,0.8693,0.5512,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.fitchburgfalcons.com,,,,,,,NCAA_D3,Massachusetts State Collegiate Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Framingham State University,framingham-state-university,,MA,,PUBLIC,FOUR_YEAR,https://www.framingham.edu,,,,,,11920,18000,18000,2026,2566,2566,0.8361,0.478,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.fsurams.com,,,,,,,NCAA_D3,Massachusetts State Collegiate Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Franciscan University of Steubenville,franciscan-university-of-steubenville,,OH,,PRIVATE,FOUR_YEAR,https://www.franciscan.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.franciscanathletics.com,,,,,,,NCAA_D3,Presidents' Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Franklin & Marshall College,franklin-and-marshall-college,,PA,,PRIVATE,FOUR_YEAR,https://www.fandm.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.godiplomats.com,,,,,,,NCAA_D3,Centennial Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Franklin College,franklin-college,,IN,,PRIVATE,FOUR_YEAR,https://www.franklincollege.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://franklingrizzlies.com/landing/index,,,,,,,NCAA_D3,Heartland Collegiate Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Gallaudet University,gallaudet-university,,DC,,PRIVATE,FOUR_YEAR,https://www.gallaudet.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.gallaudetbison.com,,,,,,,NCAA_D3,United East Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Geneva College,geneva-college,,PA,,PRIVATE,FOUR_YEAR,https://www.geneva.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://athletics.geneva.edu,,,,,,,NCAA_D3,Presidents' Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
George Fox University,george-fox-university,,OR,,PRIVATE,FOUR_YEAR,https://www.georgefox.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.gfubruins.com,,,,,,,NCAA_D3,Northwest Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Gettysburg College,gettysburg-college,,PA,,PRIVATE,FOUR_YEAR,https://www.gettysburg.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.gettysburgsports.com,,,,,,,NCAA_D3,Centennial Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Gordon College,gordon-college,,MA,,PRIVATE,FOUR_YEAR,https://www.gordon.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://athletics.gordon.edu/index.aspx,,,,,,,NCAA_D3,Conference of New England,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Greensboro College,greensboro-college,,NC,,PRIVATE,FOUR_YEAR,https://www.greensboro.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.greensborocollegesports.com,,,,,,,NCAA_D3,USA South Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Greenville University,greenville-university,,IL,,PRIVATE,FOUR_YEAR,https://www.greenville.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.greenville.edu/athletics,,,,,,,NCAA_D3,St. Louis Intercollegiate Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Grinnell College,grinnell-college,,IA,,PRIVATE,FOUR_YEAR,https://www.grinnell.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://pioneers.grinnell.edu/,,,,,,,NCAA_D3,Midwest Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Grove City College,grove-city-college,,PA,,PRIVATE,FOUR_YEAR,https://www.gcc.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://athletics.gcc.edu,,,,,,,NCAA_D3,Presidents' Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Guilford College,guilford-college,,NC,,PRIVATE,FOUR_YEAR,https://www.guilford.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.guilford.edu/athletics,,,,,,,NCAA_D3,Old Dominion Athletic Conf.,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Gustavus Adolphus College,gustavus-adolphus-college,,MN,,PRIVATE,FOUR_YEAR,https://www.gustavus.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.gustavus.edu/athletics/,,,,,,,NCAA_D3,Minnesota Intercollegiate Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Gwynedd Mercy University,gwynedd-mercy-university,,PA,,PRIVATE,FOUR_YEAR,https://www.gmercyu.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://gwyneddathletics.com/,,,,,,,NCAA_D3,Atlantic East Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Hamilton College,hamilton-college,,NY,,PRIVATE,FOUR_YEAR,https://www.hamilton.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.hamilton.edu/athletics,,,,,,,NCAA_D3,New England Small College Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Hamline University,hamline-university,,MN,,PRIVATE,FOUR_YEAR,https://www.hamline.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.hamlineathletics.com,,,,,,,NCAA_D3,Minnesota Intercollegiate Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Hampden-Sydney College,hampden-sydney-college,,VA,,PRIVATE,FOUR_YEAR,https://www.hsc.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.hscathletics.com,,,,,,,NCAA_D3,Old Dominion Athletic Conf.,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Hanover College,hanover-college,,IN,,PRIVATE,FOUR_YEAR,https://www.hanover.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://athletics.hanover.edu/landing/index,,,,,,,NCAA_D3,Heartland Collegiate Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Hardin-Simmons University,hardin-simmons-university,,TX,,PRIVATE,FOUR_YEAR,https://www.hsutx.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://hsuathletics.com,,,,,,,NCAA_D3,American Southwest Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Haverford College,haverford-college,,PA,,PRIVATE,FOUR_YEAR,https://www.haverford.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.haverfordathletics.com,https://www.haverfordathletics.com/sports/baseball/roster,,,,,,NCAA_D3,Centennial Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Heidelberg University,heidelberg-university,,OH,,PRIVATE,FOUR_YEAR,https://www.heidelberg.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://bergathletics.com,,,,,,,NCAA_D3,Ohio Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Hendrix College,hendrix-college,,AR,,PRIVATE,FOUR_YEAR,https://www.hendrix.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.hendrixwarriors.com,,,,,,,NCAA_D3,Southern Collegiate Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Hilbert College,hilbert-college,,NY,,PRIVATE,FOUR_YEAR,https://www.hilbert.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.hilberthawks.com,,,,,,,NCAA_D3,Allegheny Mountain Collegiate Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Hiram College,hiram-college,,OH,,PRIVATE,FOUR_YEAR,https://www.hiram.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.hiramterriers.com,https://www.hiramterriers.com/sports/baseball/roster,,,,,,NCAA_D3,Presidents' Athletic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Hood College,hood-college,,MD,,PRIVATE,FOUR_YEAR,https://www.hood.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.hoodathletics.com,,,,,,,NCAA_D3,Middle Atlantic Conferences,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Hope College,hope-college,,MI,,PRIVATE,FOUR_YEAR,https://www.hope.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://athletics.hope.edu,,,,,,,NCAA_D3,Michigan Intercollegiate Athletic Association,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Houghton University,houghton-university,,NY,,PRIVATE,FOUR_YEAR,https://www.houghton.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://athletics.houghton.edu,,,,,,,NCAA_D3,Empire 8,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Howard Payne University,howard-payne-university,,TX,,PRIVATE,FOUR_YEAR,https://www.hputx.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.hpusports.com,,,,,,,NCAA_D3,American Southwest Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Huntingdon College,huntingdon-college,,AL,,PRIVATE,FOUR_YEAR,https://www.huntingdon.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.huntingdonhawks.com,,,,,,,NCAA_D3,Collegiate Conference of the South,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Husson University,husson-university,,ME,,PRIVATE,FOUR_YEAR,https://www.husson.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.hussoneagles.com,,,,,,,NCAA_D3,North Atlantic Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Illinois College,illinois-college,,IL,,PRIVATE,FOUR_YEAR,https://www.ic.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.illinoiscollegeathletics.com/,,,,,,,NCAA_D3,Midwest Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Illinois Institute of Technology,illinois-institute-of-technology,,IL,,PRIVATE,FOUR_YEAR,https://www.iit.edu,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.illinoistechathletics.com,,,,,,,NCAA_D3,Northern Athletics Collegiate Conference,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
Illinois Wesleyan University,illinois-wesleyan-university,,IL,,PRIVATE,FOUR_YEAR,https://www.iwu.edu/,,,,,,,,,2026,,,,,https://collegescorecard.ed.gov/,NEEDS_REVIEW,,https://www.iwusports.com,,,,,,,NCAA_D3,College Conference of Illinois & Wisconsin,,,,"NCAA Division III programs do not award athletic scholarships, but student-athletes may receive academic, need-based, and other non-athletic aid.",https://www.ncaa.org/sports/2014/10/6/division-iii.aspx,false,false,https://web3.ncaa.org/directory/memberList?type=12&division=3,NEEDS_REVIEW
