collegeId,collegeName,collegeSlug,city,state,legacyDivision,programId,programDivision,collegeConference,programConference,collegeProgramWebsiteUrl,baseballWebsiteUrl,coachCount,headCoachCount
cmosp9qk8001xqtygdf9x52ry,University of Mississippi,university-of-mississippi,Oxford,MS,,cmosp9qkw001zqtygt4z58ipw,NCAA_D1,,SEC,,https://olemisssports.com/sports/baseball,4,1
cmosp9qmw0023qtygkzxzqlg0,University of Missouri,university-of-missouri,Columbia,MO,,cmosp9qo10025qtyg45ywi4vo,NCAA_D1,,SEC,,https://mutigers.com/sports/baseball,5,1
cmou7y6mp00i3qtoc5mm3t20o,University of Nevada Las Vegas,university-of-nevada-las-vegas,Las Vegas,NV,,cmou7y6nf00i5qtoctswm2lrk,NCAA_D1,,Mountain West,,https://unlvrebels.com/sports/baseball,3,1
cmou7y6o400i6qtocedeswv8d,University of Nevada Reno,university-of-nevada-reno,Reno,NV,,cmou7y6ov00i8qtoc0x1u0gup,NCAA_D1,,Mountain West,,https://nevadawolfpack.com/sports/baseball,4,1
cmou7y6pk00i9qtoc6no7wm9t,University of New Mexico,university-of-new-mexico,Albuquerque,NM,,cmou7y6q900ibqtocgzh3fww5,NCAA_D1,,Mountain West,,https://golobos.com/sports/baseball,4,1
cmou87s9700m0qt8obe825qvw,University of New Orleans,university-of-new-orleans,New Orleans,LA,,cmou87s9y00m2qt8o4rzp43p6,NCAA_D1,,Southland,,https://unoprivateers.com/sports/baseball,4,1
cmou869wi00l6qtjk6ypp1qk6,University of North Carolina at Greensboro,university-of-north-carolina-at-greensboro,Greensboro,NC,,cmou869xa00l8qtjkn3v1meqz,NCAA_D1,,SoCon,,https://uncgspartans.com/sports/baseball,4,1
cmosp9qpg0026qtygji5bwcu3,University of Oklahoma,university-of-oklahoma,Norman,OK,,cmosp9qq40028qtygnw3o8bf6,NCAA_D1,,SEC,,https://soonersports.com/sports/baseball,3,1
cmou7ektw00eiqtx8aqk8pgdt,University of Pennsylvania,university-of-pennsylvania,Philadelphia,PA,,cmou7ekum00ekqtx8zgid0z1w,NCAA_D1,,Ivy League,,https://pennathletics.com/sports/baseball,4,1
cmou8eaal00olqt6ssp9uycb0,University of Portland,university-of-portland,Portland,OR,,cmou8eab900onqt6sr81s9tjj,NCAA_D1,,West Coast Conference,,https://portlandpilots.com/sports/baseball,4,1
cmou8eade00orqt6s9lh8sk91,University of San Diego,university-of-san-diego,San Diego,CA,,cmou8eae900otqt6skjewu9yf,NCAA_D1,,West Coast Conference,,https://usdtoreros.com/sports/baseball,4,1
cmou8eaey00ouqt6s4q4bojoc,University of San Francisco,university-of-san-francisco,San Francisco,CA,,cmou8eafm00owqt6sg2fvjz1g,NCAA_D1,,West Coast Conference,,https://usfdons.com/sports/baseball,5,1
cmou3bzjh006cqtvo0kcr1a9o,University of South Alabama,university-of-south-alabama,Mobile,AL,,cmou3bzk7006eqtvoq0vt640m,NCAA_D1,,Sun Belt,,https://usajaguars.com/sports/baseball,4,1
cmoeilurm0000qtiga2s54ybq,University of South Carolina,university-of-south-carolina,Columbia,SC,,cmoeiluu40002qtig2x8132f9,NCAA_D1,,SEC,,https://gamecocksonline.com/sports/baseball/,6,1
cmou8252500jrqtfovp5vseq1,University of Southern Indiana,university-of-southern-indiana,Evansville,IN,,cmou8252s00jtqtfo33pxo0o8,NCAA_D1,,Ohio Valley,,https://usiscreamingeagles.com/sports/baseball,5,1
cmou3bzky006fqtvotlln2j4q,University of Southern Mississippi,university-of-southern-mississippi,Hattiesburg,MS,,cmou3bzln006hqtvobpo9krgl,NCAA_D1,,Sun Belt,,https://southernmiss.com/sports/baseball,5,1
cmorirveq001iqtm00tv78mb7,University of Tennessee,university-of-tennessee,Knoxville,TN,,cmorirvfj001kqtm0id88nle9,NCAA_D1,,SEC,,https://utsports.com/sports/baseball,5,1
cmou8259h00k6qtfouj8clleo,University of Tennessee at Martin,university-of-tennessee-at-martin,Martin,TN,,cmou825a600k8qtfoffoh32u6,NCAA_D1,,Ohio Valley,,https://utmsports.com/sports/baseball,4,1
cmosp9qth002fqtyg9zds0e99,University of Texas,university-of-texas,Austin,TX,,cmosp9qu7002hqtygj0un0afw,NCAA_D1,,SEC,,https://texaslonghorns.com/sports/baseball,4,1
cmou8ctml00nuqtloo0hli517,University of Texas Arlington,university-of-texas-arlington,Arlington,TX,,cmou8ctnb00nwqtlox4zfn4op,NCAA_D1,,WAC,,https://utamavs.com/sports/baseball,3,1
cmou8ctl700nrqtlo4ao723bv,University of Texas Rio Grande Valley,university-of-texas-rio-grande-valley,Edinburg,TX,,cmou8ctlw00ntqtlo9w0luybv,NCAA_D1,,WAC,,https://goutrgv.com/sports/baseball,4,1
cmou7skrx00giqtag4g0n7mer,University of Toledo,university-of-toledo,Toledo,OH,,cmou7sksm00gkqtag0c0v789p,NCAA_D1,,MAC,,https://utrockets.com/sports/baseball,4,1
cmou7aqlg00drqt444d9q0hb5,University of Wisconsin Milwaukee,university-of-wisconsin-milwaukee,Milwaukee,WI,,cmou7aqm700dtqt44ajyx2t5y,NCAA_D1,,Horizon League,,https://mkepanthers.com/sports/baseball,5,1
cmou87s3r00lrqt8ol2e0mlz0,University of the Incarnate Word,university-of-the-incarnate-word,San Antonio,TX,,cmou87s4q00ltqt8ol7kpdfod,NCAA_D1,,Southland,,https://uiwcardinals.com/sports/baseball,3,1
cmou8eaho00p0qt6sjg4451ea,University of the Pacific,university-of-the-pacific,Stockton,CA,,cmou8eaid00p2qt6s4lh0kz0w,NCAA_D1,,West Coast Conference,,https://pacifictigers.com/sports/baseball,4,1
cmou8cttf00o9qtlojvw16fv0,Utah Tech University,utah-tech-university,St. George,UT,,cmou8ctup00obqtlocox98axm,NCAA_D1,,WAC,,https://utahtechtrailblazers.com/sports/baseball,4,1
cmou8ctqr00o3qtlo8m1mrgsb,Utah Valley University,utah-valley-university,Orem,UT,,cmou8ctrg00o5qtlotwjluukr,NCAA_D1,,WAC,,https://gouvu.com/sports/baseball,4,1
cmou7wkn100huqt5sh5w0xwo6,Valparaiso University,valparaiso-university,Valparaiso,IN,,cmou7wknu00hwqt5s4p8s9zzz,NCAA_D1,,Missouri Valley,,https://valpoathletics.com/sports/baseball,3,1
cmorirvg7001lqtm0c5s97k3m,Vanderbilt University,vanderbilt-university,Nashville,TN,,cmorirvgy001nqtm003uf21dj,NCAA_D1,,SEC,,https://vucommodores.com/sports/baseball,5,1
cmou869zc00lcqtjkf80ewntk,Virginia Military Institute,virginia-military-institute,Lexington,VA,,cmou86a0000leqtjkppsxjgb6,NCAA_D1,,SoCon,,https://vmikeydets.com/sports/baseball,4,1
cmou7zwjn00jlqt18mlkrxann,Wagner College,wagner-college,Staten Island,NY,,cmou7zwke00jnqt184bufb4dq,NCAA_D1,,Northeast Conference,,https://wagnerathletics.com/sports/baseball,4,1
cmou3xrnk007cqt5s6uwa48hy,Washington State University,washington-state-university,Pullman,WA,,cmou3xro6007eqt5s92zz2kml,NCAA_D1,,Pac-12,,https://wsucougars.com/sports/baseball,1,1
cmou86a0n00lfqtjkf6uhpkzy,Western Carolina University,western-carolina-university,Cullowhee,NC,,cmou86a1d00lhqtjk2lctf0xy,NCAA_D1,,SoCon,,https://catamountsports.com/sports/baseball,4,1
cmou825c800kcqtfoov9rimot,Western Illinois University,western-illinois-university,Macomb,IL,,cmou825cy00keqtfoh1a7v0yi,NCAA_D1,,Ohio Valley,,https://goleathernecks.com/sports/baseball,3,1
cmou74gg300dlqtboxjrli6hd,Western Kentucky University,western-kentucky-university,Bowling Green,KY,,cmou74ggv00dnqtbo8qnjt772,NCAA_D1,,Conference USA,,https://wkusports.com/sports/baseball,3,1
cmou7sktc00glqtag4fw8487m,Western Michigan University,western-michigan-university,Kalamazoo,MI,,cmou7sku100gnqtagdyo59rxn,NCAA_D1,,MAC,,https://wmubroncos.com/sports/baseball,4,1
cmou72rni00coqtt8wk6kqq0s,William & Mary,william-and-mary,Williamsburg,VA,,cmou72ro800cqqtt8a63rkwmi,NCAA_D1,,CAA,,https://tribeathletics.com/sports/baseball,3,1
cmorihv200009qth8tpbw4u9n,Wofford College,wofford-college,Spartanburg,SC,,cmorihv2r000bqth8jevenygj,NCAA_D1,,SoCon,,https://woffordterriers.com/sports/baseball,4,1
cmou7aqjy00doqt44d0xwv16o,Wright State University,wright-state-university,Dayton,OH,,cmou7aqkp00dqqt444juv136m,NCAA_D1,,Horizon League,,https://wsuraiders.com/sports/baseball,4,1
cmou7ekwq00eoqtx8hjslnjkg,Yale University,yale-university,New Haven,CT,,cmou7ekxf00eqqtx8xz654fgj,NCAA_D1,,Ivy League,,https://yalebulldogs.com/sports/baseball,2,1
cmou7aqoh00dxqt44fbtxgn7d,Youngstown State University,youngstown-state-university,Youngstown,OH,,cmou7aqp900dzqt44qrllpw9b,NCAA_D1,,Horizon League,,https://ysusports.com/sports/baseball,2,1
